지번주소,도로명주소,도로명우편번호,사업자명,경도,위도
서울특별시 광진구 자양동 533-4번지,"서울특별시 광진구 뚝섬로33길 45 (자양동, 상석빌딩)",5070,JB 골프아카데미,127.070099282847,37.5370096778475
서울특별시 광진구 중곡동 117-5번지,서울특별시 광진구 용마산로 21 (중곡동),4931,NK 골프클럽,127.088013403176,37.5556076346907
서울특별시 광진구 능동 255-5번지 지하1층,"서울특별시 광진구 천호대로 636, 지하1층 (능동, (주)한국관광용품센타)",4987,SD 골프 아카데미,127.087838104433,37.5534924032831
서울특별시 광진구 자양동 227-7 더샵스타시티,"서울특별시 광진구 아차산로 272, 더샵스타시티 지하1층 B100-1호 (자양동)",5065,주식회사 헬스보이컴퍼니,127.072996184863,37.5385582736952
서울특별시 광진구 중곡동 199-1번지,서울특별시 광진구 면목로 192 (중곡동),4903,제이디 골프 연습장,127.083366204722,37.5702773342245
서울특별시 광진구 중곡동 140-29번지 지하1층,"서울특별시 광진구 천호대로 575, 지하1층 (중곡동, 남양빌딩)",4930,아차산골프연습장,127.082129921719,37.556498995722
서울특별시 광진구 자양동 856번지 이튼타워5차 상가 지하1층 102호,"서울특별시 광진구 능동로4길 38, 이튼타워5차 상가동 지하1층 102호 (자양동)",5096,G.C.M 스포츠,127.069104864516,37.5327367278937
서울특별시 광진구 구의동 199-18번지 삼성쉐르빌 지하1층 101동 113호,"서울특별시 광진구 구의강변로 106, 101동 지하1층 113호 (구의동, 삼성쉐르빌)",5117,비터스윗코리아,127.09489656845,37.53985699394
서울특별시 광진구 군자동 466-17번지,"서울특별시 광진구 천호대로 512 (군자동, 군자빌딩)",4994,SG  스크린 골프존,127.075308664069,37.5584318575875
서울특별시 광진구 화양동 21-2번지 이수브라운스톤2층,"서울특별시 광진구 광나루로 346, 2층 (화양동, 브라운스톤화양)",5007,시너지골프연습장,127.068368353438,37.5480052286217
서울특별시 광진구 구의동 31-23번지 욱현빌딩 지하1층,"서울특별시 광진구 자양로 312, 지하1층 (구의동, 욱현빌딩)",4956,아차산골프스쿨,127.093402430842,37.5531023255549
서울특별시 광진구 자양동 227-342 지하 1층,"서울특별시 광진구 능동로 90, 지하1층 (자양동, 더클래식500)",5065,건국AMC The Classic 500,127.070921773952,37.5383625791299
서울특별시 광진구 중곡동 93-2번지 2층,"서울특별시 광진구 용마산로 10 (중곡동,2층)",,Easy 스크린골프,127.088841013335,37.5545352784401
서울특별시 광진구 구의동 587-54번지 지하1층,"서울특별시 광진구 구의강변로3가길 33, 지하1층 (구의동)",5048,X-Golfpro 구의점,127.091373121189,37.5369192693586
서울특별시 광진구 구의동 199-18번지 삼성쉐르빌 101동 지층 115~118호,"서울특별시 광진구 구의강변로 106, 101동 지층 115-118호 (구의동, 구의동삼성쉐르빌)",5117,쉐르빌골프존,127.09489656845,37.53985699394
서울특별시 광진구 중곡동 165-2번지,서울특별시 광진구 능동로 389 (중곡동),4909,엄프로 골프 아카데미(UPGA),127.083028019514,37.5640960219113
서울특별시 광진구 자양동 227-344번지 지하1층,"서울특별시 광진구 능동로 76  (자양동,지하1층)",,광진문화예술회관(11타석),127.070576040786,37.5375706269359
서울특별시 광진구 자양동 580-9번지 3층,"서울특별시 광진구 뚝섬로 585, 3층 (자양동, 신축빌딩)",5068,썬스크린 골프,127.075051511089,37.5335871571865
"서울특별시 광진구 자양동 855 이튼타워리버3차 B01-3호, B01-4호 ","서울특별시 광진구 능동로 18, B01-3호 (자양동, 이튼타워리버3차)",5096,이튼 골프&연습장,127.067878953418,37.532681666917
서울특별시 광진구 자양동 663-21번지 지하1층,"서울특별시 광진구 자양로5길 33, 지하1층 (자양동, 와이엠프라젠스파)",5102,웰플러스 짐 골프연습장,127.084141036038,37.530921726612
서울특별시 광진구 군자동 466-18번지 (지층),"서울특별시 광진구 천호대로 510  (군자동,(지층))",,군자골프클럽(6타석),127.074990946567,37.5585175644249
"서울특별시 광진구 광장동 565-0번지 현대8단지상가 지층(2~5,6,9,10~25호) ","서울특별시 광진구 아차산로 530, 지층 (광장동)",4974,현대골프,127.100121481037,37.5423084438085
서울특별시 광진구 자양동 677-0번지 (지),"서울특별시 광진구 자양로5길 13  (자양동,(지))",,양태화골프클리닉(6타석),127.085150260611,37.5315620655409
서울특별시 광진구 구의동 611-0번지,,,오성골프스쿨(7타석),,
서울특별시 광진구 중곡동 157-8번지 중곡빌딩 지하1층,"서울특별시 광진구 천호대로 553, 지하1층 (중곡동, 중곡빌딩)",4929,공원스크린골프,127.079911629838,37.5573934061322
서울특별시 광진구 중곡동 649-3번지,서울특별시 광진구 천호대로 541 (중곡동),,서울골프(7타석)-무단폐업,127.078615148713,37.5578873921975
서울특별시 광진구 화양동 7-44번지 단산화양빌딩(지),"서울특별시 광진구 아차산로 225  (화양동,단산화양빌딩(지))",,아이피지에이골프장(8타석),127.068481030029,37.5409180841466
서울특별시 광진구 자양동 685-0번지,서울특별시 광진구 자양로 38  (자양동),,프로메이트(9타석),127.086454798289,37.5316187818149
서울특별시 광진구 자양동 762-0번지 상가지층1호,"서울특별시 광진구 뚝섬로35길 9, 지하1층 (자양동, 한라아파트)",5070,태초골프스쿨,127.070232883645,37.5352950847663
서울특별시 광진구 광장동 484번지 현대3단지상가지하2층,,,프라임골프연습장(6타석),,
서울특별시 광진구 구의동 599 (목림빌딩 지하2층),"서울특별시 광진구 구의강변로 30 (구의동, 목림빌딩 지하2층)",5116,이지스윙 골프아카데미,127.091855583013,37.5336989898548
서울특별시 광진구 구의동 27-2번지,서울특별시 광진구 자양로53길 20  (구의동),,명호골프스쿨(5타석),127.092999469842,37.5544978383938
서울특별시 광진구 자양동 650-29번지 지층,"서울특별시 광진구 뚝섬로52라길 69  (자양동,지층)",,그린골프연습장(3타석),127.082441764821,37.5294120360238
서울특별시 광진구 구의동 200-1번지 지하1층,"서울특별시 광진구 광나루로 606, 지하1층 (구의동)",5034,제이골프스쿨(무단폐업),127.095126583076,37.5413562523983
서울특별시 광진구 구의동 199-1번지 지하2층,"서울특별시 광진구 광나루로 614, 지하2층 (구의동, 만택빌딩)",5117,세종골프스쿨(7타석),127.09583385236,37.5407914746361
서울특별시 광진구 자양동 761-0 현대2차(아) 상가 지층1호-10호,"서울특별시 광진구 뚝섬로 542, 지층 1-10호 (자양동, 자양2차현대아파트)",5090,현대밸리골프클럽(10타석),127.070219779157,37.5345924922865
서울특별시 광진구 중곡동 185-4번지 (지층),"서울특별시 광진구 동일로 449, 지층 (중곡동, 나도빌딩)",4900,드림파크골프연습장,127.079428555036,37.570363391201
서울특별시 광진구 구의동 546-4 12층,"서울특별시 광진구 광나루로56길 85, 12층 (구의동, 테크노마트)",5116,버핏그라운드 강변테크노마트,127.095692162256,37.535725176732
"서울특별시 광진구 구의동 631-1번지 프라자상가502,503 ",,,프라자골프스쿨(7타석),,
서울특별시 광진구 화양동 23-5 더 메종 건대,"서울특별시 광진구 동일로 174, 지하1층 (화양동, 더 메종 건대)",5007,광진큐이디골프아카데미,127.067413853199,37.5475269867301
서울특별시 동대문구 답십리동 1003-2번지 세기프라자 406호,"서울특별시 동대문구 답십리로 140, 세기프라자 (답십리동)",2598,비오케이 골프피팅,127.055597303756,37.5724894025765
서울특별시 동대문구 전농동 10 전농 SK아파트,"서울특별시 동대문구 사가정로 148, 141동 지하1층 101호 (전농동, 전농 SK아파트)",2532,전농골프아카데미,127.061567688813,37.5766590358858
서울특별시 동대문구 용두동 233-24 디그빌딩,"서울특별시 동대문구 왕산로 43, 디그빌딩 4,5층 (용두동)",2579,크로우골프,127.028170537637,37.5773659458312
서울특별시 동대문구 전농동 10번지 전농 SK아파트 138동,"서울특별시 동대문구 사가정로 148, 138동 101-111호 (전농동, 전농 SK아파트)",2532,골프존파크 전농에스케이,127.061567688813,37.5766590358858
서울특별시 동대문구 휘경동 71-1,"서울특별시 동대문구 망우로 123, 휘경메디컬프라자 지하1층 (휘경동)",2436,JW골프아카데미,127.06659655052,37.591711720367
서울특별시 동대문구 회기동 67-3,"서울특별시 동대문구 이문로 3, 민족통일MJ캠퍼스경희대 5층 501호 (회기동)",2461,엠제이골프,127.053686007325,37.5886701518475
서울특별시 동대문구 장안동 146-20번지,"서울특별시 동대문구 한천로 126, 1~3층 (장안동)",2623,카카오 프렌즈 동대문,,
서울특별시 동대문구 용두동 788 한방천하 용두동 포스빌,"서울특별시 동대문구 왕산로 122, 한방천하 용두동 포스빌 지하2층 (용두동)",2566,포스빌골프,127.036911676719,37.5778466493598
서울특별시 동대문구 장안동 336 장안현대홈타운,"서울특별시 동대문구 장안벚꽃로 107, 제상가1동 지하1층 지3-4호 (장안동, 장안현대홈타운)",2638,지디알골프,127.075113657819,37.5710568281709
서울특별시 동대문구 장안동 336 장안현대홈타운,"서울특별시 동대문구 장안벚꽃로 107, 장안현대홈타운 제상가1동 지하1층 1,2호 (장안동, 장안현대홈타운)",2638,마스크오브미라클,127.075113657819,37.5710568281709
서울특별시 동대문구 답십리동 1012 답십리 뉴타운 카운티 에비뉴,"서울특별시 동대문구 사가정로 80, 답십리 뉴타운 카운티 에비뉴 (답십리동)",2541,오름 스크린 골프,127.054926569574,37.5752237850342
서울특별시 동대문구 신설동 97-8번지,서울특별시 동대문구 천호대로 23 (신설동),2582,노블스크린골프,127.026309807767,37.5746000518528
서울특별시 동대문구 답십리동 산 2-9번지,서울특별시 동대문구 답십리로 209 (답십리동),,힐 스크린골프,127.063817174774,37.573320107089
서울특별시 동대문구 장안동 365-6 화성빌딩,서울특별시 동대문구 장한로 92 (장안동),2639,서울스크린 골프연습장,127.069843827191,37.5688108189618
서울특별시 동대문구 용두동 26-14번지,"서울특별시 동대문구 고산자로 420 (용두동, 경동플라자)",2560,투어스크린 골프,,
서울특별시 동대문구 휘경동 330,서울특별시 동대문구 이문로 22 (휘경동),2446,월드골프,127.055622225035,37.5895567328256
서울특별시 동대문구 장안동 107-8번지,"서울특별시 동대문구 사가정로 207, 3층 (장안동)",2509,제이스크린골프,127.068016203955,37.5788925747579
서울특별시 동대문구 제기동 797-5,"서울특별시 동대문구 약령시로13길 1, 2,3층 (제기동)",2479,경동 골프존,,
서울특별시 동대문구 장안동 371-1,"서울특별시 동대문구 장한로 119, 지층 (장안동)",2624,헬스보이짐 장안점,127.070127915974,37.5714380427267
서울특별시 동대문구 신설동 97-8번지,서울특별시 동대문구 천호대로 23 (신설동),130-797,청계스포츠(골프연습장),127.026309807767,37.5746000518528
"서울특별시 동대문구 장안동 310-8 지하 1,2층 ",서울특별시 동대문구 장한로28가길 45 (장안동),2523,서울시버스노동조합 복지사업부,127.07257242454,37.5750625285245
서울특별시 동대문구 전농동 10 전농 SK아파트,"서울특별시 동대문구 사가정로 148, 지하층 102호 (전농동, 전농 SK아파트)",2532,언더파스크린골프,127.061567688813,37.5766590358858
서울특별시 동대문구 답십리동 산 2-9,서울특별시 동대문구 답십리로 209  (답십리동),,동대문힐스포파크,127.063817174774,37.573320107089
서울특별시 동대문구 휘경동 57-1,"서울특별시 동대문구 한천로 264, 지하1층 (휘경동)",2511,크린골프연습장,127.068314251007,37.5843095358408
서울특별시 동대문구 휘경동 264-2 효자 워너빌,"서울특별시 동대문구 망우로 67, 상가동 207호 (휘경동, 효자 워너빌)",2439,골프존 회기역점,127.060610064015,37.5899007986358
서울특별시 동대문구 전농동 647-1번지,서울특별시 동대문구 서울시립대로 36 (전농동),2594,조이스크린골프,127.046901294623,37.5745726736618
서울특별시 동대문구 용두동 40-13 동양프라자,"서울특별시 동대문구 고산자로 399, 지하1층 (용두동)",2566,스크린골프타운,127.037769621436,37.5752762915537
서울특별시 동대문구 장안동 464-1 지하1층,"서울특별시 동대문구 장한로 6 (장안동,지하1층)",,문스크린골프,127.065381587381,37.5619048977678
서울특별시 동대문구 장안동 338-2,"서울특별시 동대문구 장한로24길 46, 4층 (장안동)",2639,주)더해치 에이스골프,127.073278284,37.5699029959844
서울특별시 동대문구 답십리동 766 백석빌딩,"서울특별시 동대문구 한천로 103, 지하1층 (답십리동)",2610,골프존&SG스크린골프,127.064767494415,37.5707085962412
서울특별시 동대문구 장안동 387-12 대성빌딩,서울특별시 동대문구 장한로25길 50 (장안동),2624,대성스크린골프,127.068600584204,37.5721014417319
서울특별시 동대문구 용두동 726-10 안암빌딩,"서울특별시 동대문구 무학로 197, 지하1층 (용두동)",2578,드림 스크린 골프,127.02940253999,37.5819106191006
